#Gene id	Chr	Start	End	Brief description
LSAT_V11C900485870	9	106768855	106770189	uncharacterized LOC128129072 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485880	9	106781370	106782557	-
LSAT_V11C900485900	9	106880424	106881178	uncharacterized LOC122196114 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485910	9	106903922	106904688	uncharacterized LOC128129073 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485920	9	107057421	107061289	uncharacterized LOC111905563 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485930	9	107166299	107168179	-
LSAT_V11C900485940	9	107166871	107171442	uncharacterized LOC128129074 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485950	9	107205999	107207752	protein TRANSPARENT TESTA 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485960	9	107216272	107216667	-
LSAT_V11C900485970	9	107484547	107485491	protein PHOSPHATE-INDUCED 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485980	9	107548514	107549449	protein PHOSPHATE-INDUCED 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900485990	9	107570598	107571533	protein PHOSPHATE-INDUCED 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486000	9	107830831	107831626	-
LSAT_V11C900486010	9	107881919	107882854	protein PHOSPHATE-INDUCED 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486020	9	107899730	107902655	-
LSAT_V11C900486030	9	107909473	107911265	-
LSAT_V11C900486040	9	107911992	107912575	-
LSAT_V11C900486050	9	107949814	107951711	uncharacterized LOC111906683 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486060	9	107954258	107955309	uncharacterized LOC111906684 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486070	9	107956615	107958865	-
LSAT_V11C900486080	9	108183665	108184591	protein EXORDIUM-like 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486090	9	108780885	108782815	-
LSAT_V11C900486100	9	108808307	108813232	serine--tRNA ligase, chloroplastic/mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900486110	9	108934950	108936323	histone H3.3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486120	9	108936657	108939702	-
LSAT_V11C900486130	9	108944457	108945028	cytochrome c oxidase subunit 6b-3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486150	9	108952293	108953911	14-3-3 protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486160	9	109183856	109185529	-
LSAT_V11C900486170	9	109344827	109345969	-
LSAT_V11C900486180	9	109346313	109346790	-
LSAT_V11C900486190	9	109349520	109350189	-
LSAT_V11C900486200	9	109614642	109618620	-
LSAT_V11C900486210	9	109620589	109623026	-
LSAT_V11C900486220	9	109623200	109624873	-
LSAT_V11C900486230	9	109726202	109728406	F-box protein At2g27310 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486250	9	110096935	110098750	F-box protein At2g27310 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486260	9	110158430	110159916	-
LSAT_V11C900486270	9	110171868	110172665	-
LSAT_V11C900486280	9	110202742	110203270	-
LSAT_V11C900486290	9	110204228	110206157	40S ribosomal protein S6 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486300	9	110206667	110214274	lysine-specific demethylase JMJ21 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486310	9	110256864	110258309	uncharacterized LOC111912117 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486320	9	110260215	110263595	phospho-2-dehydro-3-deoxyheptonate aldolase 1, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900486330	9	110305744	110306463	-
LSAT_V11C900486340	9	110522879	110523382	uncharacterized serine-rich protein C215.13 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486350	9	110543581	110543949	-
LSAT_V11C900486360	9	111038392	111040599	homeobox-leucine zipper protein ATHB-16 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486380	9	111228689	111229092	-
LSAT_V11C900486390	9	111301030	111303685	-
LSAT_V11C900486400	9	111387931	111390336	-
LSAT_V11C900486410	9	111826258	111827797	-
LSAT_V11C900486420	9	111827882	111829469	-
LSAT_V11C900486430	9	112168610	112186146	isoamylase 3, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900486440	9	112192126	112195659	-
LSAT_V11C900486450	9	112193087	112195544	uncharacterized LOC128129082 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486460	9	112195569	112196186	-
LSAT_V11C900486480	9	112225403	112226138	-
LSAT_V11C900486490	9	112227594	112228051	-
LSAT_V11C900486500	9	112271233	112272105	blue copper protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900486510	9	112521708	112524374	uncharacterized LOC111911678 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486520	9	112616543	112621120	uncharacterized LOC111911683 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486530	9	112751730	112754452	coatomer subunit beta'-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486540	9	112821645	112824812	uncharacterized LOC111920277 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486550	9	112902602	112904152	uncharacterized LOC111920272 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486560	9	112906176	112906762	-
LSAT_V11C900486570	9	112947115	112948110	RING-H2 finger protein ATL54 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486580	9	113049189	113051932	glycine dehydrogenase (decarboxylating), mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900486590	9	113196786	113199315	transcription factor bHLH94 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486600	9	113741167	113741494	-
LSAT_V11C900486610	9	113742337	113742708	-
LSAT_V11C900486620	9	114392880	114393788	cytochrome P450 CYP72A219 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486630	9	114414364	114414923	-
LSAT_V11C900486640	9	114415189	114415677	-
LSAT_V11C900486650	9	114415729	114416056	-
LSAT_V11C900486660	9	114442187	114443145	-
LSAT_V11C900486680	9	114576613	114578275	BTB/POZ and TAZ domain-containing protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486700	9	114710414	114715488	chaperone protein dnaJ 1, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900486720	9	114870659	114872954	glutathione transferase GST 23 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486740	9	114876598	114877271	calcium-dependent mitochondrial ATP-magnesium/phosphate carrier protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486750	9	114971921	114974177	GEM-like protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486760	9	115013209	115013714	-
LSAT_V11C900486780	9	115191691	115192429	-
LSAT_V11C900486790	9	115207554	115208120	-
LSAT_V11C900486800	9	115498666	115499374	-
LSAT_V11C900486810	9	115499395	115500094	-
LSAT_V11C900486820	9	115554327	115555980	cyclin-D4-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486840	9	115857716	115859746	protein CutA, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900486850	9	115861967	115863742	14-3-3-like protein GF14 kappa [Lactuca sativa (garden lettuce)]
LSAT_V11C900486860	9	115863880	115868050	protein MAINTENANCE OF PSII UNDER HIGH LIGHT 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486870	9	115876141	115877844	uncharacterized LOC111913410 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486890	9	116063149	116067426	glucose-6-phosphate isomerase 1, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900486900	9	116115326	116125621	uncharacterized LOC111913407 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486910	9	116135210	116138540	uncharacterized LOC111913406 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486920	9	116160419	116162564	uncharacterized LOC111913405 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486930	9	117222327	117222741	-
LSAT_V11C900486940	9	117222742	117224199	-
LSAT_V11C900486950	9	117231351	117231785	uncharacterized LOC111894325 [Lactuca sativa (garden lettuce)]
LSAT_V11C900486970	9	117275867	117278396	argininosuccinate lyase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900486980	9	117278740	117284291	probable ubiquitin-like-specific protease 2B [Lactuca sativa (garden lettuce)]
LSAT_V11C900486990	9	117476666	117483107	Other Designations: LOW QUALITY PROTEIN: MADS-box protein JOINTLESS
LSAT_V11C900487000	9	117577742	117578872	uncharacterized LOC111883668 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487010	9	117640921	117642505	uncharacterized LOC111883671 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487020	9	117704828	117705781	AT-hook motif nuclear-localized protein 17 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487030	9	118170902	118177692	-
LSAT_V11C900487040	9	118207777	118212915	ubiquitin carboxyl-terminal hydrolase 17 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487050	9	118726142	118727461	aspartyl protease AED3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487070	9	118933768	118934560	-
LSAT_V11C900487080	9	119151822	119158852	rho GTPase-activating protein REN1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900487090	9	119674569	119675439	-
LSAT_V11C900487100	9	119675440	119677221	-
LSAT_V11C900487110	9	119678907	119680610	-
LSAT_V11C900487120	9	119694627	119694875	-
LSAT_V11C900487130	9	119695260	119695505	-
LSAT_V11C900487140	9	119696803	119698750	-
LSAT_V11C900487150	9	119704073	119704999	mitochondrial uncoupling protein 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487170	9	119802770	119803699	-
LSAT_V11C900487180	9	119913653	119918819	protein VERNALIZATION INSENSITIVE 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487190	9	120096771	120097388	16 kDa phloem protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487200	9	120237597	120240814	peptidyl-prolyl cis-trans isomerase FKBP62 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487210	9	120245987	120254831	calcium-transporting ATPase 3, endoplasmic reticulum-type [Lactuca sativa (garden lettuce)]
LSAT_V11C900487220	9	120372396	120372935	-
LSAT_V11C900487230	9	120373128	120374033	-
LSAT_V11C900487240	9	120381241	120382377	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487250	9	120395187	120396323	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487260	9	120432834	120433364	-
LSAT_V11C900487280	9	120451748	120452884	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487290	9	120502192	120503328	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487300	9	120553204	120554454	-
LSAT_V11C900487320	9	120606232	120607360	-
LSAT_V11C900487330	9	120609208	120610344	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487340	9	120636564	120637700	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487350	9	120647640	120651484	delta(12) fatty acid desaturase DES8.11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487360	9	120689460	120690722	-
LSAT_V11C900487370	9	121046972	121048400	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900487380	9	121086792	121089063	serine/threonine-protein kinase AGC1-7 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487390	9	121242753	121244412	uncharacterized LOC111876865 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487400	9	121247031	121250721	-
LSAT_V11C900487410	9	121255173	121257694	-
LSAT_V11C900487420	9	121362350	121366105	-
LSAT_V11C900487430	9	121497049	121502534	stearoyl-[acyl-carrier-protein] 9-desaturase 6, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900487440	9	121537086	121543802	vacuolar protein sorting-associated protein 45 homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C900487450	9	121552071	121557242	uncharacterized LOC111876861 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487460	9	121647526	121650638	-
LSAT_V11C900487470	9	121806586	121807113	-
LSAT_V11C900487480	9	121955197	121957839	uncharacterized LOC111876860 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487490	9	122106599	122109952	lecithin-cholesterol acyltransferase-like 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487510	9	122267509	122274627	-
LSAT_V11C900487520	9	122275107	122275462	-
LSAT_V11C900487530	9	122276984	122281584	-
LSAT_V11C900487540	9	122285951	122286900	uncharacterized LOC111876858 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487550	9	122287934	122289241	U-box domain-containing protein 30 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487560	9	122358593	122361688	uncharacterized LOC111876856 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487570	9	122572264	122573320	-
LSAT_V11C900487580	9	122820311	122825450	-
LSAT_V11C900487590	9	122903647	122904828	-
LSAT_V11C900487600	9	122904865	122906331	-
LSAT_V11C900487610	9	122906332	122906604	-
LSAT_V11C900487620	9	122906876	122908850	-
LSAT_V11C900487630	9	122916373	122917063	-
LSAT_V11C900487640	9	122917405	122919042	-
LSAT_V11C900487650	9	123149168	123151867	growth-regulating factor 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487660	9	123804593	123806215	60S ribosomal protein L13-1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900487670	9	124049172	124052377	transcription factor RAX3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487680	9	124181983	124182544	-
LSAT_V11C900487690	9	124403636	124404511	-
LSAT_V11C900487700	9	124552114	124553538	UDP-glycosyltransferase 91C1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487710	9	124554414	124556036	-
LSAT_V11C900487720	9	124734022	124751288	-
LSAT_V11C900487730	9	125407309	125411966	uncharacterized LOC111916080 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487740	9	125413743	125417088	-
LSAT_V11C900487760	9	125647535	125650024	AP2-like ethylene-responsive transcription factor AIL1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487770	9	125795602	125796162	-
LSAT_V11C900487780	9	125796227	125797812	protein FAR1-RELATED SEQUENCE 5-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900487790	9	125813243	125814399	uncharacterized LOC111902316 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487810	9	125981732	125982660	-
LSAT_V11C900487820	9	125984115	125984894	-
LSAT_V11C900487830	9	126031747	126032331	-
LSAT_V11C900487840	9	126032418	126033013	-
LSAT_V11C900490240	9	151728514	151729083	-
LSAT_V11C900487860	9	126096430	126101603	uncharacterized LOC111897217 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487870	9	126756247	126759554	-
LSAT_V11C900487880	9	127108511	127109872	-
LSAT_V11C900487890	9	127110348	127111626	-
LSAT_V11C900487900	9	127111754	127112743	-
LSAT_V11C900487910	9	127114083	127115615	60S ribosomal protein L13-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487930	9	127703930	127704543	-
LSAT_V11C900487940	9	127710799	127712944	-
LSAT_V11C900487950	9	127712985	127713945	-
LSAT_V11C900487960	9	128002044	128004047	-
LSAT_V11C900487980	9	128291806	128294062	homeobox-leucine zipper protein HAT9 [Lactuca sativa (garden lettuce)]
LSAT_V11C900487990	9	128468474	128476276	endo-1,4-beta-xylanase 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488000	9	128580593	128584589	uncharacterized LOC111917976 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488030	9	128645882	128646738	-
LSAT_V11C900488040	9	128822307	128823619	EPIDERMAL PATTERNING FACTOR-like protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488050	9	128847050	128849272	-
LSAT_V11C900488060	9	128850125	128852257	-
LSAT_V11C900488070	9	128870181	128871558	uncharacterized LOC128129103 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488080	9	128879903	128887510	KH domain-containing protein HEN4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488090	9	128910992	128913556	-
LSAT_V11C900488100	9	128914522	128915565	-
LSAT_V11C900488110	9	128915620	128917290	-
LSAT_V11C900488120	9	128932823	128937670	amino acid permease 6 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488130	9	129767255	129777380	amino acid permease 6 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488140	9	130362661	130363269	-
LSAT_V11C900488150	9	130511373	130514801	receptor protein-tyrosine kinase CEPR1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488160	9	130943091	130946133	uncharacterized LOC111875877 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488170	9	131189351	131191504	ubiquitin-fold modifier-conjugating enzyme 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488180	9	131373235	131374131	uncharacterized LOC111880297 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488190	9	131378718	131379169	-
LSAT_V11C900488210	9	131401538	131401990	-
LSAT_V11C900488230	9	131670520	131685625	histidinol-phosphate aminotransferase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900488240	9	131936177	131938939	-
LSAT_V11C900488250	9	135539396	135555082	protein CLT2, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900488270	9	135874181	135874657	kinesin-like protein KIN-7A [Lactuca sativa (garden lettuce)]
LSAT_V11C900488280	9	136053940	136061049	uncharacterized LOC111889504 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488290	9	136299852	136302070	-
LSAT_V11C900488300	9	136382865	136386619	GATA transcription factor 25 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488310	9	136561677	136562799	UDP-D-apiose/UDP-D-xylose synthase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488320	9	137227935	137229704	uncharacterized LOC111879348 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488340	9	137241999	137243811	-
LSAT_V11C900488350	9	137266492	137267580	-
LSAT_V11C900488360	9	137267621	137268072	-
LSAT_V11C900488370	9	137268309	137270448	-
LSAT_V11C900488380	9	137632962	137634459	AP-2 complex subunit alpha-1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900488390	9	137684541	137686007	-
LSAT_V11C900488400	9	137685831	137688417	heat shock 70 kDa protein 8 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488420	9	138391254	138395603	probable serine/threonine-protein kinase WNK9 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488430	9	138579918	138585418	putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C900488440	9	138590571	138591926	-
LSAT_V11C900488450	9	138646350	138650257	ATP-citrate synthase alpha chain protein 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488460	9	139014520	139015055	-
LSAT_V11C900488470	9	139015446	139016562	-
LSAT_V11C900488480	9	139030813	139032700	WAT1-related protein At1g09380 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488490	9	139141562	139142205	-
LSAT_V11C900488500	9	139147188	139149089	WAT1-related protein At1g09380 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488510	9	139341598	139345974	NEDD8-activating enzyme E1 catalytic subunit [Lactuca sativa (garden lettuce)]
LSAT_V11C900488520	9	139393502	139394132	-
LSAT_V11C900488530	9	139576130	139580365	uncharacterized LOC111909544 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488540	9	139580892	139585223	-
LSAT_V11C900488550	9	139594177	139596846	uncharacterized LOC111909543 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488560	9	139659096	139662154	accelerated cell death 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488580	9	139755230	139760990	protein phosphatase 2C 70 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488590	9	139829998	139830998	-
LSAT_V11C900488610	9	139863382	139866961	-
LSAT_V11C900488620	9	139871528	139873386	-
LSAT_V11C900488630	9	140092521	140093012	uncharacterized LOC111905170 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488640	9	140115483	140125843	protein argonaute 10 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488650	9	140141965	140147664	probable methyltransferase PMT26 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488660	9	140149806	140150066	-
LSAT_V11C900488670	9	140150360	140151259	-
LSAT_V11C900488680	9	140151400	140152244	-
LSAT_V11C900488690	9	140154067	140155454	-
LSAT_V11C900488700	9	140334554	140336874	pentatricopeptide repeat-containing protein At4g14820 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488710	9	140644661	140654543	uncharacterized LOC111902148 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488720	9	140656206	140656628	uncharacterized LOC111902150 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488740	9	140784174	140786981	FRIGIDA-like protein 4a [Lactuca sativa (garden lettuce)]
LSAT_V11C900488750	9	140788584	140790249	-
LSAT_V11C900488770	9	140802204	140802877	-
LSAT_V11C900488790	9	140997660	140999680	-
LSAT_V11C900488800	9	141040114	141044669	-
LSAT_V11C900488820	9	141109641	141110866	non-specific lipid transfer protein GPI-anchored 25 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488830	9	141132138	141138289	probable RNA helicase SDE3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488840	9	141246022	141249478	type IV inositol polyphosphate 5-phosphatase 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488850	9	141269317	141270585	-
LSAT_V11C900488880	9	141423784	141425194	-
LSAT_V11C900488890	9	141500928	141504705	nuclear envelope-associated protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488900	9	141572488	141574526	uncharacterized LOC111915348 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488910	9	141641623	141646219	serine/threonine-protein kinase haspin homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C900488920	9	141697571	141701671	probable receptor-like protein kinase At5g18500 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488930	9	141767629	141770215	-
LSAT_V11C900488940	9	141799709	141803431	-
LSAT_V11C900488950	9	141827555	141831960	-
LSAT_V11C900488960	9	141999081	142000303	-
LSAT_V11C900488970	9	142024761	142026881	uncharacterized LOC111915345 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488980	9	142079506	142082733	uncharacterized LOC111915343 [Lactuca sativa (garden lettuce)]
LSAT_V11C900488990	9	142125796	142130026	uncharacterized LOC111915342 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489000	9	142163320	142165164	-
LSAT_V11C900489010	9	142166932	142167987	-
LSAT_V11C900489020	9	142168048	142168911	-
LSAT_V11C900489030	9	142231174	142232435	-
LSAT_V11C900489040	9	142282797	142285750	probable L-cysteine desulfhydrase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900489050	9	142333899	142334395	-
LSAT_V11C900489060	9	142420278	142425160	aspartic proteinase [Lactuca sativa (garden lettuce)]
LSAT_V11C900489070	9	143215827	143221831	methionine S-methyltransferase [Lactuca sativa (garden lettuce)]
LSAT_V11C900489080	9	143222669	143227118	-
LSAT_V11C900489090	9	143279715	143281169	tropinone reductase homolog At5g06060 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489100	9	143345208	143346325	-
LSAT_V11C900489110	9	143346443	143346951	-
LSAT_V11C900489120	9	143632427	143637095	-
LSAT_V11C900489130	9	143649488	143651335	-
LSAT_V11C900489140	9	143753762	143754829	-
LSAT_V11C900489150	9	144527855	144529061	-
LSAT_V11C900489170	9	144560577	144572014	cullin-associated NEDD8-dissociated protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489180	9	144575996	144579150	-
LSAT_V11C900489190	9	144580173	144580521	-
LSAT_V11C900489200	9	144580980	144584269	uncharacterized LOC111886146 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489210	9	144618554	144621218	purple acid phosphatase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489220	9	144662302	144662885	-
LSAT_V11C900489230	9	144713218	144721696	putative UDP-glucuronate:xylan alpha-glucuronosyltransferase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489240	9	144778544	144780670	-
LSAT_V11C900489250	9	144781247	144782340	-
LSAT_V11C900489260	9	144811866	144816365	DNA polymerase lambda [Lactuca sativa (garden lettuce)]
LSAT_V11C900489270	9	144822663	144827523	protein STICHEL [Lactuca sativa (garden lettuce)]
LSAT_V11C900489280	9	144828708	144829088	-
LSAT_V11C900489300	9	144979828	144980234	autophagy-related protein 8C-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900489320	9	145053339	145054109	-
LSAT_V11C900489330	9	145057448	145057846	-
LSAT_V11C900489340	9	145058205	145058668	-
LSAT_V11C900489360	9	145063104	145065560	PHD finger protein ALFIN-LIKE 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489370	9	145108537	145110650	NAC domain-containing protein 35 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489380	9	145256948	145260234	-
LSAT_V11C900489390	9	145439919	145443652	-
LSAT_V11C900489400	9	145772623	145775721	-
LSAT_V11C900489410	9	146058663	146060395	uncharacterized LOC111913143 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489420	9	146081415	146083385	-
LSAT_V11C900489440	9	146209595	146210573	-
LSAT_V11C900489450	9	146277006	146278700	pentatricopeptide repeat-containing protein At2g25580 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489460	9	146279458	146281784	-
LSAT_V11C900491030	9	156059778	156060445	-
LSAT_V11C900489470	9	146329815	146331692	pentatricopeptide repeat-containing protein At4g32450, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900489480	9	146355505	146356507	-
LSAT_V11C900489500	9	146667886	146669300	-
LSAT_V11C900489510	9	146683942	146687906	nuclear pore complex protein NUP98B [Lactuca sativa (garden lettuce)]
LSAT_V11C900489530	9	147018150	147022401	-
LSAT_V11C900489560	9	147208069	147211430	-
LSAT_V11C900489570	9	147209544	147210794	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900489580	9	147282161	147282662	heavy metal-associated isoprenylated plant protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489590	9	147333240	147333774	-
LSAT_V11C900489610	9	147489959	147495841	leucine-rich repeat receptor protein kinase HPCA1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489620	9	147496073	147503976	leucine-rich repeat receptor protein kinase HPCA1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489630	9	147536998	147544257	leucine-rich repeat receptor protein kinase HPCA1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489640	9	147617916	147624443	leucine-rich repeat receptor protein kinase HPCA1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489650	9	147648366	147650167	protein NPGR2-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900489660	9	147776654	147778067	Other Designations: LOW QUALITY PROTEIN: probable ubiquitin-like-specific protease 2B
LSAT_V11C900489670	9	147778604	147779312	-
LSAT_V11C900489680	9	147783065	147797285	long chain acyl-CoA synthetase 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489690	9	147872524	147880009	leucine-rich repeat receptor protein kinase HPCA1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489700	9	147917335	147921553	glutathione S-transferase zeta class [Lactuca sativa (garden lettuce)]
LSAT_V11C900489710	9	147963243	147968215	glutathione S-transferase zeta class [Lactuca sativa (garden lettuce)]
LSAT_V11C900489720	9	148023011	148023641	-
LSAT_V11C900489730	9	148089575	148095244	ferric reduction oxidase 7, chloroplastic [Lactuca sativa (garden lettuce)]
